,Fold,Set,Folder,US_Image,US_Pose
3205,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00334.png,Undefined
3206,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00335.png,Undefined
3207,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00336.png,Undefined
3208,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00337.png,Undefined
3209,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00338.png,Undefined
3210,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00339.png,Undefined
3211,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00340.png,Undefined
3212,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00341.png,Undefined
3213,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00342.png,Undefined
3214,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00343.png,Undefined
3215,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00344.png,Undefined
3216,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00345.png,Undefined
3217,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00346.png,Undefined
3218,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00347.png,Undefined
3219,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00348.png,Undefined
3220,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00349.png,Undefined
3221,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00350.png,Undefined
3222,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00351.png,Undefined
3223,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00352.png,Undefined
3224,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00353.png,Undefined
3225,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00354.png,Undefined
3226,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00355.png,Undefined
3227,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00356.png,Undefined
3228,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00357.png,Undefined
3229,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00358.png,Undefined
3230,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00359.png,Undefined
3231,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00360.png,Undefined
3232,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00361.png,Undefined
3233,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00362.png,Undefined
3234,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00363.png,Undefined
3235,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00364.png,Undefined
3236,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00365.png,Undefined
3237,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00366.png,Undefined
3238,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00367.png,Undefined
3239,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00368.png,Undefined
3240,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00369.png,Undefined
3241,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00370.png,Undefined
3242,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00371.png,Undefined
3243,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00372.png,Undefined
3244,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00373.png,Undefined
3245,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00374.png,Undefined
3246,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00375.png,Undefined
3247,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00376.png,Undefined
3248,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00377.png,Undefined
3249,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00378.png,Undefined
3250,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00379.png,Undefined
3251,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00380.png,Undefined
3252,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00381.png,Undefined
3253,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00382.png,Undefined
3254,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00383.png,Undefined
3255,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00384.png,Undefined
3256,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00385.png,Undefined
3257,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00386.png,Undefined
3258,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00387.png,Undefined
3259,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00388.png,Undefined
3260,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00389.png,Undefined
3261,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00390.png,Undefined
3262,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00391.png,Undefined
3263,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00392.png,Undefined
3264,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00393.png,Undefined
3265,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00394.png,Undefined
3266,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00395.png,Undefined
3267,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00396.png,Undefined
3268,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00397.png,Undefined
3269,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00398.png,Undefined
3270,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00399.png,Undefined
3271,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00400.png,Undefined
3272,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00401.png,Undefined
3273,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00402.png,Undefined
3274,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00403.png,Undefined
3275,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00404.png,Undefined
3276,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00405.png,Undefined
3277,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00406.png,Undefined
3278,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00407.png,Undefined
3279,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00408.png,Undefined
3280,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00409.png,Undefined
3281,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00410.png,Undefined
3282,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00411.png,Undefined
3283,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00412.png,Undefined
3284,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00413.png,Undefined
3285,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00414.png,Undefined
3286,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00415.png,Undefined
3287,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00416.png,Undefined
3288,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00417.png,Undefined
3289,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00418.png,Undefined
3290,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00419.png,Undefined
3291,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00420.png,Undefined
3292,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00421.png,Undefined
3293,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00422.png,Undefined
3294,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00423.png,Undefined
3295,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00424.png,Undefined
3296,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00425.png,Undefined
3297,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00426.png,Undefined
3298,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00427.png,Undefined
3299,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00428.png,Undefined
3300,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00429.png,Undefined
3301,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00430.png,Undefined
3302,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00431.png,Undefined
3303,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00432.png,Undefined
3304,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00433.png,Undefined
3305,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00434.png,Undefined
3306,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00435.png,Undefined
3307,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00436.png,Undefined
3308,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00437.png,Undefined
3309,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00438.png,Undefined
3310,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00439.png,Undefined
3311,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00440.png,Undefined
3312,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00441.png,Undefined
3313,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00442.png,Undefined
3314,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00443.png,Undefined
3315,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00444.png,Undefined
3316,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00445.png,Undefined
3317,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00446.png,Undefined
3318,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00447.png,Undefined
3319,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00448.png,Undefined
3320,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00449.png,Undefined
3321,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00450.png,Undefined
3322,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00451.png,Undefined
3323,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00452.png,Undefined
3324,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00453.png,Undefined
3325,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00454.png,Undefined
3326,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00455.png,Undefined
3327,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00456.png,Undefined
3328,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00457.png,Undefined
3329,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00458.png,Undefined
3330,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00459.png,Undefined
3331,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00460.png,Undefined
3332,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00461.png,Undefined
3333,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00462.png,Undefined
3334,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00463.png,Undefined
3335,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00464.png,Undefined
3336,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00465.png,Undefined
3337,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00466.png,Undefined
3338,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00467.png,Undefined
3339,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00468.png,Undefined
3340,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00469.png,Undefined
3341,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00470.png,Undefined
3342,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00471.png,Undefined
3343,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00472.png,Undefined
3344,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00473.png,Undefined
3345,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00474.png,Undefined
3346,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00475.png,Undefined
3347,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00476.png,Undefined
3348,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00477.png,Undefined
3349,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00478.png,Undefined
3350,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00479.png,Undefined
3351,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00480.png,Undefined
3352,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00481.png,Undefined
3353,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00482.png,Undefined
3354,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00483.png,Undefined
3355,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00484.png,Undefined
3356,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00485.png,Undefined
3357,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00486.png,Undefined
3358,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00487.png,Undefined
3359,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00488.png,Undefined
3360,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00489.png,Undefined
3361,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00490.png,Undefined
3362,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00491.png,Undefined
3363,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00492.png,Undefined
3364,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00493.png,Undefined
3365,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00494.png,Undefined
3366,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00495.png,Undefined
3367,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00496.png,Undefined
3368,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00497.png,Undefined
3369,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00498.png,Undefined
3370,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00499.png,Undefined
3371,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00500.png,Undefined
3372,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00501.png,Undefined
3373,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00502.png,Undefined
3374,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00503.png,Undefined
3375,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00504.png,Undefined
3376,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00505.png,Undefined
3377,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00506.png,Undefined
3378,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00507.png,Undefined
3379,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00508.png,Undefined
3380,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00509.png,Undefined
3381,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00510.png,Undefined
3382,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00511.png,Undefined
3383,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00512.png,Undefined
3384,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00513.png,Undefined
3385,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00514.png,Undefined
3386,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00515.png,Undefined
3387,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00516.png,Undefined
3388,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00517.png,Undefined
3389,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00518.png,Undefined
3390,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00519.png,Undefined
3391,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00520.png,Undefined
3392,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00521.png,Undefined
3393,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00522.png,Undefined
3394,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00523.png,Undefined
3395,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00524.png,Undefined
3396,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00525.png,Undefined
3397,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00526.png,Undefined
3398,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00527.png,Undefined
3399,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00528.png,Undefined
3400,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00529.png,Undefined
3401,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00530.png,Undefined
3402,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00531.png,Undefined
3403,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00532.png,Undefined
3404,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00533.png,Undefined
3405,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00534.png,Undefined
3406,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00535.png,Undefined
3407,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00536.png,Undefined
3408,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00537.png,Undefined
3409,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00538.png,Undefined
3410,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00539.png,Undefined
3411,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00540.png,Undefined
3412,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00541.png,Undefined
3413,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00542.png,Undefined
3414,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00543.png,Undefined
3415,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00544.png,Undefined
3416,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00545.png,Undefined
3417,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00546.png,Undefined
3418,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00547.png,Undefined
3419,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00548.png,Undefined
3420,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00549.png,Undefined
3421,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00550.png,Undefined
3422,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00551.png,Undefined
3423,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00552.png,Undefined
3424,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00553.png,Undefined
3425,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00554.png,Undefined
3426,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00555.png,Undefined
3427,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00556.png,Undefined
3428,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00557.png,Undefined
3429,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00558.png,Undefined
3430,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00559.png,Undefined
3431,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00560.png,Undefined
3432,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00561.png,Undefined
3433,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00562.png,Undefined
3434,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00563.png,Undefined
3435,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00564.png,Undefined
3436,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00565.png,Undefined
3437,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00566.png,Undefined
3438,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00567.png,Undefined
3439,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00568.png,Undefined
3440,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00569.png,Undefined
3441,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00570.png,Undefined
3442,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00571.png,Undefined
3443,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00572.png,Undefined
3444,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00573.png,Undefined
3445,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00574.png,Undefined
3446,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00575.png,Undefined
3447,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00576.png,Undefined
3448,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00577.png,Undefined
3449,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00578.png,Undefined
3450,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00579.png,Undefined
3451,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00580.png,Undefined
3452,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00581.png,Undefined
3453,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00582.png,Undefined
3454,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00583.png,Undefined
3455,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00584.png,Undefined
3456,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00585.png,Undefined
3457,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00586.png,Undefined
3458,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00587.png,Undefined
3459,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00588.png,Undefined
3460,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00589.png,Undefined
3461,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00590.png,Undefined
3462,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00591.png,Undefined
3463,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00592.png,Undefined
3464,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00593.png,Undefined
3465,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00594.png,Undefined
3466,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00595.png,Undefined
3467,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00596.png,Undefined
3468,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00597.png,Undefined
3469,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00598.png,Undefined
3470,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00599.png,Undefined
3471,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00600.png,Undefined
3472,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00601.png,Undefined
3473,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00602.png,Undefined
3474,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00603.png,Undefined
3475,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00604.png,Undefined
3476,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00605.png,Undefined
3477,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00606.png,Undefined
3478,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00607.png,Undefined
3479,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00608.png,Undefined
3480,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00609.png,Undefined
3481,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00610.png,Undefined
3482,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00611.png,Undefined
3483,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00612.png,Undefined
3484,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00613.png,Undefined
3485,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00614.png,Undefined
3486,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00615.png,Undefined
3487,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00616.png,Undefined
3488,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00617.png,Undefined
3489,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00618.png,Undefined
3490,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00619.png,Undefined
3491,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00620.png,Undefined
3492,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00621.png,Undefined
3493,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00622.png,Undefined
3494,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00623.png,Undefined
3495,0,Validation,SampleDataset\MS02-20200210-160404,MS02-20200210-160404_00624.png,Undefined
